Date,Open,High,Low,Close,Volume,Adj Close
27/02/2004,11.5497,11.5684,11.4189,11.4563,27128000,6.45117
1/03/2004,11.5403,11.6338,11.5217,11.6151,13830900,6.54059
2/03/2004,11.8767,11.9048,11.8207,11.8394,23698200,6.6669
3/03/2004,11.9515,11.9515,11.8767,11.9422,21636400,6.72479
4/03/2004,11.6899,11.7553,11.5497,11.5871,13677400,6.52483
5/03/2004,11.6525,11.7272,11.6338,11.7086,11361700,6.59325
8/03/2004,11.8207,11.8861,11.7366,11.7366,6298300,6.60901
9/03/2004,11.6338,11.6899,11.5964,11.6805,9424300,6.57742
10/03/2004,11.5403,11.559,11.4282,11.4469,17919300,6.44588
11/03/2004,11.2413,11.2507,11.1385,11.232,23351700,6.32487
12/03/2004,11.1292,11.2694,11.1012,11.26,14033000,6.34063
15/03/2004,11.4563,11.531,11.4282,11.5217,12053100,6.488
16/03/2004,11.2974,11.4282,11.2787,11.3722,11495600,6.40381
17/03/2004,11.4656,11.5684,11.4656,11.5403,12774100,6.49847
18/03/2004,11.7553,11.7646,11.5684,11.5777,22165300,6.51953
19/03/2004,11.5684,11.6805,11.5497,11.6805,9783800,6.57742
22/03/2004,11.5497,11.5871,11.4095,11.4095,10545400,6.42482
23/03/2004,11.2787,11.3908,11.2413,11.3348,13988700,6.38275
24/03/2004,11.3067,11.3067,11.1666,11.1666,22347100,6.28804
25/03/2004,11.0264,11.1666,10.9984,11.1666,19138900,6.28804
26/03/2004,11.3441,11.3441,11.2507,11.3067,43198600,6.36693
29/03/2004,11.4002,11.4376,11.3348,11.3628,10281200,6.39852
30/03/2004,11.4936,11.5497,11.4749,11.5217,13232800,6.488
31/03/2004,11.5403,11.5871,11.4469,11.4563,11190900,6.45117
1/04/2004,11.5123,11.5964,11.4749,11.5964,12011100,6.53006
2/04/2004,11.6338,11.6992,11.6058,11.6712,12234400,6.57218
5/04/2004,11.8954,11.9141,11.83,11.8394,14719300,6.6669
6/04/2004,11.8394,11.8394,11.6618,11.7086,11791000,6.59325
7/04/2004,11.6338,11.6618,11.6058,11.6151,7282800,6.54059
8/04/2004,11.559,11.5871,11.4749,11.5403,12317400,6.59039
9/04/2004,11.5403,11.5403,11.5403,11.5403,0,6.59039
12/04/2004,11.5403,11.5403,11.5403,11.5403,0,6.59039
13/04/2004,11.6151,11.7272,11.6151,11.6244,8221300,6.63842
14/04/2004,11.4469,11.4563,11.3815,11.4282,13495600,6.52637
15/04/2004,11.4002,11.4002,11.2413,11.288,17201100,6.44631
16/04/2004,11.3254,11.3815,11.26,11.3254,12812700,6.46767
19/04/2004,11.4189,11.4563,11.3815,11.4095,8035800,6.5157
20/04/2004,11.3722,11.3722,11.2974,11.3254,11143100,6.46767
21/04/2004,11.26,11.2694,11.1666,11.1946,14508900,6.39297
22/04/2004,11.0451,11.2039,11.0451,11.1666,14309700,6.37698
23/04/2004,11.2413,11.3908,11.2413,11.3908,19061800,6.50502
26/04/2004,11.3908,11.4002,11.288,11.2974,5200200,6.45168
27/04/2004,11.2133,11.2413,11.1759,11.1946,11624000,6.39297
28/04/2004,11.1946,11.2039,11.1199,11.1385,9044000,6.36093
29/04/2004,10.8208,10.8582,10.7367,10.7461,27725500,6.13684
30/04/2004,10.6246,10.7835,10.6059,10.718,32203500,6.1208
3/05/2004,10.6433,10.6994,10.5405,10.5779,14271700,6.04079
4/05/2004,10.6713,10.7554,10.6713,10.7461,19400200,6.13684
5/05/2004,10.9049,11.0544,10.8956,11.0171,19049600,6.29161
6/05/2004,11.0077,11.0171,10.8395,10.8489,14103000,6.19555
7/05/2004,10.6807,10.9236,10.662,10.8862,12491900,6.21685
10/05/2004,10.8021,10.8675,10.7087,10.718,9720900,6.1208
11/05/2004,10.6807,10.8115,10.6246,10.7648,17028800,6.14752
12/05/2004,10.7928,10.933,10.7741,10.8395,14267800,6.19018
13/05/2004,10.8489,10.961,10.8021,10.8021,10453400,6.16882
14/05/2004,10.9143,10.9236,10.8489,10.8862,12250200,6.21685
17/05/2004,10.7928,10.8208,10.662,10.662,9687100,6.08882
18/05/2004,10.7554,10.8956,10.7461,10.8956,11529200,6.22222
19/05/2004,10.8956,11.0264,10.8862,11.0171,16100100,6.29161
20/05/2004,11.1572,11.1946,11.0544,11.0544,17857900,6.31291
21/05/2004,10.9797,11.0358,10.9423,10.9984,11100200,6.28093
24/05/2004,11.1479,11.1946,11.1292,11.1666,10654100,6.37698
25/05/2004,11.1572,11.1572,11.0544,11.0544,10187400,6.31291
26/05/2004,11.1666,11.2226,11.1479,11.2226,20669700,6.40896
27/05/2004,11.2694,11.2694,11.1759,11.1759,13080400,6.38229
28/05/2004,11.232,11.3067,11.2039,11.26,26721900,6.43032
31/05/2004,11.26,11.2974,11.2133,11.2974,6018000,6.45168
1/06/2004,11.2787,11.3722,11.2507,11.3067,7655400,6.45699
2/06/2004,11.3815,11.4376,11.3815,11.3908,12509000,6.50502
3/06/2004,11.232,11.26,11.1292,11.1385,15159200,6.36093
4/06/2004,11.1946,11.2694,11.1572,11.2413,10715800,6.41964
7/06/2004,11.26,11.3628,11.2413,11.3441,8883400,6.47835
8/06/2004,11.4936,11.5123,11.4376,11.4469,12073000,6.53705
9/06/2004,11.4656,11.4749,11.288,11.2974,14183300,6.45168
10/06/2004,11.2413,11.3254,11.2133,11.3067,11932800,6.45699
11/06/2004,11.3815,11.4376,11.3628,11.4189,8615200,6.52106
14/06/2004,11.4189,11.4189,11.4189,11.4189,0,6.52106
15/06/2004,11.2413,11.3441,11.2413,11.3254,10863000,6.46767
16/06/2004,11.3815,11.4282,11.3535,11.3535,13433000,6.48372
17/06/2004,11.4002,11.4656,11.3815,11.4376,27807000,6.53174
18/06/2004,11.5871,11.6058,11.5123,11.5123,15075900,6.5744
21/06/2004,11.6338,11.6618,11.6151,11.6618,17991400,6.65978
22/06/2004,11.6244,11.6244,11.5123,11.5217,11737900,6.57977
23/06/2004,11.559,11.5964,11.531,11.5777,12748600,6.61175
24/06/2004,11.5871,11.5871,11.4749,11.4936,12804500,6.56372
25/06/2004,11.6058,11.6151,11.531,11.559,47957800,6.60107
28/06/2004,11.6431,11.6618,11.5871,11.6618,13423200,6.65978
29/06/2004,11.6058,11.6058,11.5217,11.559,11919300,6.60107
30/06/2004,11.6431,11.7272,11.6244,11.7086,20738800,6.6865
1/07/2004,11.7646,11.7646,11.6899,11.6899,13124300,6.67583
2/07/2004,11.6058,11.7272,11.5964,11.6899,12929300,6.67583
5/07/2004,11.6338,11.6992,11.6151,11.6618,10086100,6.65978
6/07/2004,11.7086,11.8487,11.7086,11.8113,14022100,6.74515
7/07/2004,11.7272,11.8394,11.7086,11.8394,13737000,6.7612
8/07/2004,11.8487,11.9141,11.83,11.9141,12869600,6.80386
9/07/2004,11.8767,11.9235,11.8394,11.8954,8108400,6.79318
12/07/2004,11.9515,11.9889,11.8767,11.8861,8840900,6.78787
13/07/2004,11.9048,11.9608,11.8674,11.9608,7276900,6.83053
14/07/2004,11.9422,11.9422,11.8113,11.83,11557100,6.75583
15/07/2004,11.8767,11.9795,11.8674,11.9608,8886800,6.83053
16/07/2004,12.0076,12.101,11.9795,11.9795,10788600,6.84121
19/07/2004,12.0076,12.1477,12.0076,12.1104,10674700,6.91596
20/07/2004,12.0169,12.0356,11.8674,11.8674,11424800,6.77719
21/07/2004,11.9235,12.0636,11.8954,12.0263,11676800,6.86794
22/07/2004,11.8954,11.9141,11.83,11.9141,11311000,6.80386
23/07/2004,11.8487,11.8954,11.774,11.8113,8855400,6.74515
26/07/2004,11.6805,11.7553,11.6525,11.7086,11128500,6.6865
27/07/2004,11.7086,11.8113,11.6992,11.7646,16613400,6.71848
28/07/2004,11.802,11.9515,11.802,11.8767,15296700,6.7825
29/07/2004,12.0076,12.0449,11.9702,11.9889,11098500,6.84658
30/07/2004,12.1477,12.3159,12.1384,12.3159,30272400,7.03332
2/08/2004,12.2412,12.3907,12.2318,12.2972,10151300,7.02264
3/08/2004,12.2972,12.3533,12.2599,12.3066,8194400,7.02801
4/08/2004,12.3907,12.4468,12.3627,12.3813,8893300,7.07067
5/08/2004,12.3813,12.4,12.3253,12.3813,11621900,7.07067
6/08/2004,12.2786,12.3813,12.2786,12.3813,13150100,7.07067
9/08/2004,12.2132,12.2225,12.1664,12.1851,14248500,6.95862
10/08/2004,12.1477,12.1571,12.073,12.073,7841600,6.8946
11/08/2004,12.2505,12.2505,12.1664,12.1758,13058100,6.95331
12/08/2004,12.1197,12.1851,12.101,12.1477,9978300,6.93726
13/08/2004,12.1758,12.2132,12.1104,12.1384,8011100,6.93195
16/08/2004,12.2318,12.2692,12.2038,12.2412,7981700,6.99066
17/08/2004,12.4748,12.5122,12.4468,12.4561,15357700,7.11338
18/08/2004,12.4374,12.4468,12.1291,12.2879,30544500,7.01733
19/08/2004,12.344,12.4,12.2225,12.2879,12361900,7.01733
20/08/2004,12.4468,12.4561,12.344,12.344,10461300,7.04937
23/08/2004,12.4655,12.5402,12.4468,12.5309,11161400,7.1561
24/08/2004,12.5963,12.5963,12.4187,12.4561,13434100,7.11338
25/08/2004,12.4281,12.4281,12.2879,12.3159,14262400,7.03332
26/08/2004,12.2879,12.4094,12.2132,12.372,9927300,7.06536
27/08/2004,12.4748,12.5215,12.4187,12.4561,25122900,7.11338
30/08/2004,12.4281,12.4281,12.2505,12.2879,26913400,7.12545
31/08/2004,12.2692,12.3253,12.2599,12.2692,8299300,7.1146
1/09/2004,12.3253,12.3907,12.3159,12.344,11588200,7.15798
2/09/2004,12.4094,12.4655,12.3627,12.4655,10131000,7.22843
3/09/2004,12.5589,12.5682,12.4,12.4094,10551400,7.1959
6/09/2004,12.4468,12.4655,12.4187,12.4468,5587500,7.21759
7/09/2004,12.4841,12.5122,12.4468,12.4748,5869200,7.23382
8/09/2004,12.3813,12.4094,12.3066,12.3066,10939500,7.13629
9/09/2004,12.2972,12.4,12.2692,12.3159,7395400,7.14168
10/09/2004,12.4094,12.4935,12.3907,12.4187,9202600,7.20129
13/09/2004,12.3627,12.4561,12.3533,12.3813,6528800,7.17961
14/09/2004,12.4094,12.4655,12.372,12.372,9693600,7.17421
15/09/2004,12.372,12.4187,12.3159,12.344,8871900,7.15798
16/09/2004,12.2412,12.4748,12.2412,12.4655,23417700,7.22843
17/09/2004,12.6056,12.7177,12.5869,12.6897,12410100,7.35844
20/09/2004,13.0261,13.0822,12.942,13.0074,20185000,7.54266
21/09/2004,12.942,12.97,12.9046,12.942,7344400,7.50474
22/09/2004,13.1289,13.1569,13.0261,13.0448,10336400,7.56435
23/09/2004,12.9794,13.0822,12.9514,13.0261,8359800,7.55351
24/09/2004,12.9981,13.0168,12.7925,12.8392,29535600,7.44513
27/09/2004,12.942,12.9607,12.8019,12.8579,7389800,7.45597
28/09/2004,12.8486,13.0448,12.8299,13.0168,11583700,7.54812
29/09/2004,13.4092,13.5494,13.3905,13.5494,19997100,7.85696
30/09/2004,13.6055,13.6522,13.3438,13.4186,20058400,7.78111
1/10/2004,13.4092,13.5214,13.3251,13.3438,10481300,7.73773
4/10/2004,13.5961,13.783,13.5774,13.783,8937700,7.99242
5/10/2004,13.9232,13.9792,13.8297,13.8671,21138000,8.04118
6/10/2004,13.9232,13.9886,13.7363,13.7363,21859100,7.96534
7/10/2004,14.026,14.0447,13.8391,13.9606,23596700,8.0954
8/10/2004,13.8765,14.0073,13.8017,13.8484,13938200,8.03034
11/10/2004,13.9045,13.9792,13.8765,13.9792,7639000,8.10619
12/10/2004,13.8951,13.9606,13.8765,13.9512,8818200,8.08995
13/10/2004,13.7363,13.783,13.6242,13.6428,16324300,7.91112
14/10/2004,13.1756,13.1943,12.9887,13.0541,30496700,7.56975
15/10/2004,13.1289,13.2037,13.0915,13.2037,17692300,7.65649
18/10/2004,13.1943,13.2504,13.1569,13.1569,11399300,7.62936
19/10/2004,13.0822,13.1009,12.9514,12.9981,10202100,7.53727
20/10/2004,12.7925,12.8205,12.6991,12.7364,18506600,7.38552
21/10/2004,12.8019,12.942,12.6617,12.8953,12920800,7.47766
22/10/2004,13.0822,13.1102,12.9514,13.0541,16444100,7.56975
25/10/2004,12.914,12.914,12.7832,12.8579,12936300,7.45597
26/10/2004,12.9327,13.0261,12.9327,13.0074,11532200,7.54266
27/10/2004,13.1289,13.1756,13.1009,13.1756,8618600,7.6402
28/10/2004,13.241,13.484,13.2037,13.3999,14046700,7.77027
29/10/2004,12.8486,12.9514,12.8112,12.942,38278800,7.50474
1/11/2004,12.9887,13.0915,12.9514,12.9514,8334600,7.51019
2/11/2004,13.0448,13.0822,12.9981,13.0635,5679300,7.5752
3/11/2004,12.9607,13.213,12.9607,13.213,11163200,7.66189
4/11/2004,13.1663,13.2878,13.1289,13.2504,10813800,7.68357
5/11/2004,13.3158,13.3251,13.1289,13.1663,8534200,7.63481
8/11/2004,13.1102,13.1383,12.9607,12.9607,7187800,7.51559
9/11/2004,13.0074,13.1102,12.9981,13.0635,7836100,7.5752
10/11/2004,13.1196,13.1756,13.1009,13.1663,8141300,7.63481
11/11/2004,13.3625,13.3905,13.2971,13.3532,7387200,7.74319
12/11/2004,13.3719,13.3719,13.2504,13.3345,7100600,7.73234
15/11/2004,13.3719,13.4747,13.3625,13.4747,7702200,7.81364
16/11/2004,13.4092,13.4279,13.1943,13.2597,10670900,7.68897
17/11/2004,13.1663,13.2597,12.9887,13.213,9858800,7.66189
18/11/2004,13.4092,13.5027,13.3905,13.4279,10583200,7.7865
19/11/2004,13.3625,13.5027,13.3532,13.5027,9314000,7.82988
22/11/2004,13.4747,13.484,13.2597,13.2784,10143900,7.69981
23/11/2004,13.512,13.8951,13.5027,13.8484,49142100,8.03034
24/11/2004,13.8484,14.0353,13.8204,13.9979,37468000,8.11703
25/11/2004,14.1194,14.297,14.054,14.1755,27990800,8.22002
26/11/2004,14.2035,14.3904,14.1287,14.3904,31154400,8.34463
29/11/2004,14.353,14.3904,14.2409,14.2783,13139900,8.27963
30/11/2004,14.3156,14.652,14.2689,14.4371,23034800,8.37171
1/12/2004,14.4465,14.4838,14.2222,14.2689,19281500,8.27418
2/12/2004,14.3904,14.5212,14.3717,14.4932,13088200,8.40424
3/12/2004,14.2035,14.3063,14.1755,14.2783,19078200,8.27963
6/12/2004,14.1568,14.3343,14.1568,14.2315,9064000,8.25249
7/12/2004,14.1568,14.1848,13.9232,13.9232,17325300,8.07371
8/12/2004,13.7737,13.783,13.6522,13.783,26370800,7.99242
9/12/2004,13.6896,13.7176,13.5307,13.6148,30551200,7.89488
10/12/2004,13.7269,13.783,13.6802,13.7176,12510100,7.95449
13/12/2004,13.7643,13.9045,13.7643,13.8858,6034500,8.05203
14/12/2004,14.1007,14.1848,14.082,14.1381,12489200,8.19833
15/12/2004,14.1568,14.1942,13.9232,13.9232,10778500,8.07371
16/12/2004,14.0633,14.1755,14.026,14.1287,16334000,8.19288
17/12/2004,14.1194,14.2315,14.082,14.1381,9126900,8.19833
20/12/2004,14.1661,14.2876,14.1474,14.2876,6362500,8.28502
21/12/2004,14.4091,14.4558,14.353,14.3904,8627300,8.34463
22/12/2004,14.5306,14.5399,14.4278,14.4465,7105100,8.37716
23/12/2004,14.3811,14.4651,14.3717,14.4091,7727200,8.35548
24/12/2004,14.4558,14.5212,14.4184,14.4651,51866700,8.38795
27/12/2004,14.4651,14.4651,14.4651,14.4651,0,8.38795
28/12/2004,14.4651,14.4651,14.4651,14.4651,0,8.38795
29/12/2004,14.4278,14.4838,14.3156,14.3811,2897200,8.33924
30/12/2004,14.4091,14.5025,14.3904,14.4651,3106000,8.38795
31/12/2004,14.3904,14.3904,14.3156,14.3343,2269400,8.3121
3/01/2005,14.3343,14.3343,14.3343,14.3343,0,8.3121
4/01/2005,14.2035,14.2409,14.1194,14.1474,8527600,8.20372
5/01/2005,13.8765,14.0073,13.8578,14.0073,15437900,8.12248
6/01/2005,13.9045,14.0914,13.8951,14.0447,9699600,8.14417
7/01/2005,14.1568,14.2689,14.1101,14.2035,10541600,8.23625
10/01/2005,14.1942,14.297,14.1568,14.2315,7591100,8.25249
11/01/2005,14.2315,14.3437,14.1942,14.2128,8392900,8.24165
12/01/2005,14.2222,14.3343,14.1755,14.3156,8430500,8.30126
13/01/2005,14.3997,14.4465,14.2783,14.3156,9197800,8.30126
14/01/2005,14.297,14.3904,14.2502,14.3811,6498300,8.33924
17/01/2005,14.6707,14.7175,14.6053,14.7081,11536400,8.52886
18/01/2005,14.895,14.9043,14.6147,14.652,11950400,8.49633
19/01/2005,14.7642,14.8389,14.6053,14.7735,11536900,8.56678
20/01/2005,14.5866,14.6614,14.5025,14.5773,8230100,8.45301
21/01/2005,14.5306,14.6147,14.5025,14.5773,8607800,8.45301
24/01/2005,14.7735,14.9137,14.7361,14.9043,11157800,8.64263
25/01/2005,15.1099,15.1566,14.9511,14.9698,12434800,8.68061
26/01/2005,14.9698,14.9698,14.9698,14.9698,0,8.68061
27/01/2005,15.0445,15.3248,15.0165,15.3062,13971100,8.87568
28/01/2005,15.2875,15.3622,15.1473,15.194,22430900,8.81062
31/01/2005,15.0912,15.3155,15.0632,15.2034,10667500,8.81607
1/02/2005,15.3809,15.5117,15.3529,15.4743,10261000,8.97316
2/02/2005,15.8575,15.9322,15.7453,15.7734,22556900,9.1466
3/02/2005,15.8855,16.1378,15.8201,15.9883,17708600,9.27121
4/02/2005,15.8201,15.9322,15.7734,15.8388,14658600,9.18452
7/02/2005,15.7921,15.9603,15.7827,15.9042,9590800,9.22245
8/02/2005,15.9789,16.0724,15.8201,15.8481,10790300,9.18992
9/02/2005,15.8481,15.8481,15.5398,15.5398,16721200,9.01114
10/02/2005,15.4463,15.5304,15.3062,15.493,14794000,8.984
11/02/2005,15.6052,15.6799,15.5491,15.5771,11284300,9.03277
14/02/2005,15.7267,15.8294,15.7267,15.7921,12322900,9.15744
15/02/2005,15.7921,16.0257,15.7827,16.0257,13278900,9.2929
16/02/2005,16.4649,16.6985,16.2126,16.306,28124700,9.45544
17/02/2005,16.6144,16.8013,16.4462,16.7545,21912200,9.71551
18/02/2005,16.7358,16.9134,16.6144,16.7639,17194600,9.72097
21/02/2005,16.8667,17.0162,16.7078,16.7078,11379600,9.68843
22/02/2005,16.7078,16.8013,16.4835,16.577,9550700,9.61259
23/02/2005,16.7172,17.3059,16.6798,17.2311,22227800,9.99188
24/02/2005,17.3152,17.4927,16.9788,17.119,17525800,9.92688
25/02/2005,17.3806,17.418,17.2498,17.3806,35143900,10.07857
28/02/2005,17.8478,17.9506,17.8104,17.8852,48822100,10.51946
1/03/2005,17.9226,18.0254,17.8011,17.9413,15076000,10.55246
2/03/2005,17.6516,17.8198,17.5955,17.7077,18358000,10.41506
3/03/2005,17.5581,17.8665,17.5208,17.7918,14272800,10.46453
4/03/2005,17.9413,18.0347,17.6983,17.7077,13721500,10.41506
7/03/2005,17.988,18.1001,17.9226,18.0254,12997600,10.60192
8/03/2005,17.6236,17.8478,17.5955,17.6142,18869900,10.36007
9/03/2005,17.8291,18.2216,17.6609,17.96,24344500,10.56346
10/03/2005,17.7544,17.988,17.6796,17.8852,16940000,10.51946
11/03/2005,17.689,17.689,17.446,17.4927,16476900,10.28861
14/03/2005,17.4647,17.8291,17.3526,17.7544,13987000,10.44253
15/03/2005,17.7544,17.8759,17.3526,17.446,18418300,10.26114
16/03/2005,17.4086,17.5488,17.2872,17.3432,16056700,10.20068
17/03/2005,17.3806,17.4927,17.3245,17.3713,18143800,10.2172
18/03/2005,17.7357,17.8198,17.5862,17.6796,18864900,10.39854
21/03/2005,17.7731,17.8946,17.7637,17.8759,11474000,10.51399
22/03/2005,17.8011,17.8291,17.6236,17.6236,10199800,10.3656
23/03/2005,17.4273,17.4741,17.3059,17.3713,17411800,10.2172
24/03/2005,17.1937,17.2311,17.0349,17.0536,28008100,10.03034
25/03/2005,17.0536,17.0536,17.0536,17.0536,0,10.03034
28/03/2005,17.0536,17.0536,17.0536,17.0536,0,10.03034
29/03/2005,16.8854,17.0068,16.7732,16.7826,14158700,9.87095
30/03/2005,16.4275,16.6237,16.3995,16.5209,22338600,9.71703
31/03/2005,16.7265,16.8667,16.6985,16.6985,16144000,9.82149
1/04/2005,16.9601,17.0909,16.9227,17.0909,10969900,10.05228
4/04/2005,17.1657,17.1937,17.0349,17.1096,10365900,10.06328
5/04/2005,17.1003,17.1283,17.0068,17.0629,9156200,10.03581
6/04/2005,16.9414,16.9695,16.6331,16.6704,16653100,9.80496
7/04/2005,16.8667,16.8667,16.7452,16.82,12897000,9.89295
8/04/2005,17.0909,17.2404,17.0536,17.2404,14827600,10.14021
11/04/2005,17.0536,17.0816,16.848,16.8854,15490400,9.93142
12/04/2005,16.7452,16.9881,16.7172,16.9881,14187500,9.99182
13/04/2005,16.9134,16.9788,16.8106,16.9041,13150000,9.94241
14/04/2005,16.3153,16.3995,16.1845,16.1939,27438200,9.5247
15/04/2005,15.7453,15.8388,15.5678,15.5678,35151700,9.15645
18/04/2005,15.3248,15.465,15.2781,15.3248,37364400,9.01352
19/04/2005,15.5958,15.708,15.5117,15.708,21898000,9.23891
20/04/2005,15.9696,16.035,15.7267,15.9042,29383900,9.35431
21/04/2005,15.6986,15.8294,15.6332,15.8201,19879600,9.30484
22/04/2005,16.0257,16.1004,15.9135,15.9322,17230800,9.37078
25/04/2005,15.9322,15.9322,15.9322,15.9322,0,9.37078
26/04/2005,16.0257,16.0444,15.736,15.7827,15246300,9.28284
27/04/2005,15.493,15.5584,15.437,15.5584,22000700,9.15092
28/04/2005,15.2688,15.3435,15.0725,15.0819,32702900,8.87066
29/04/2005,14.8109,15.0539,14.7829,14.9884,46525800,8.81566
2/05/2005,15.194,15.3716,15.1566,15.3716,18590100,9.04105
3/05/2005,15.4183,15.4557,15.0725,15.1193,20242700,8.89266
4/05/2005,15.2034,15.2594,15.0632,15.1847,16438100,8.93112
5/05/2005,15.3248,15.4183,15.222,15.4183,14847400,9.06852
6/05/2005,15.4463,15.5117,15.3435,15.437,20602600,9.07952
9/05/2005,15.5491,15.7453,15.5117,15.736,19677600,9.25538
10/05/2005,15.6519,15.7267,15.5117,15.6052,20049100,9.17845
11/05/2005,15.4183,15.465,15.3435,15.3529,12903600,9.03005
12/05/2005,15.2875,15.3622,15.222,15.222,16078700,8.95306
13/05/2005,14.9043,14.9511,14.8109,14.9043,23965100,8.7662
16/05/2005,14.6614,14.7548,14.5306,14.5306,22757200,8.5464
17/05/2005,14.6801,14.8202,14.624,14.6801,19374700,8.63433
18/05/2005,14.8389,14.9698,14.8202,14.8856,19888500,8.7552
19/05/2005,15.1379,15.194,15.0632,15.1379,16606200,8.9036
20/05/2005,15.0819,15.0819,14.8389,14.8389,17362100,8.72773
23/05/2005,14.8109,14.9698,14.7829,14.8763,13969300,8.74973
24/05/2005,14.9978,15.2314,14.9698,15.1847,17780000,8.93112
25/05/2005,15.2875,15.3622,15.1379,15.1379,16732300,8.9036
26/05/2005,15.0352,15.1566,14.9511,14.9978,20538600,8.82119
27/05/2005,15.2781,15.3996,15.2314,15.3716,34280800,9.04105
30/05/2005,15.465,15.7734,15.3809,15.7453,16305800,9.26085
31/05/2005,15.7267,15.8481,15.5398,15.5865,17233800,9.16745
1/06/2005,15.5304,15.8201,15.5211,15.7453,15309100,9.26085
2/06/2005,16.0163,16.1472,15.9696,16.0444,18615900,9.43677
3/06/2005,16.1565,16.3247,15.9976,16.278,14444200,9.57416
6/06/2005,16.2406,16.4835,16.1939,16.3527,19818200,9.6181
7/06/2005,16.2126,16.2313,16.1285,16.2313,15932700,9.5467
8/06/2005,16.0817,16.1939,16.0257,16.0257,12985300,9.42577
9/06/2005,15.9042,16.1098,15.8948,15.9976,15674500,9.40924
10/06/2005,15.9696,16.0911,15.9229,16.0257,9051600,9.42577
13/06/2005,16.0257,16.0257,16.0257,16.0257,0,9.42577
14/06/2005,16.1565,16.278,16.1472,16.2032,9894000,9.53017
15/06/2005,16.1658,16.3621,16.1565,16.3153,12033100,9.5961
16/06/2005,16.5957,16.6518,16.5116,16.549,23064300,9.73356
17/06/2005,16.9321,17.0536,16.8854,17.0536,21207100,10.03034
20/06/2005,17.1563,17.2685,16.9695,17.0349,17639400,10.01935
21/06/2005,17.0629,17.0909,16.9134,17.0629,14215700,10.03581
22/06/2005,16.9134,16.9508,16.8293,16.9227,11100600,9.95335
23/06/2005,16.8013,16.8386,16.6237,16.6237,13917200,9.77749
24/06/2005,16.3995,16.6144,16.306,16.5957,45931800,9.76102
27/06/2005,16.3621,16.5676,16.3621,16.4742,9117000,9.68956
28/06/2005,16.7265,16.8947,16.6798,16.8947,15344000,9.93688
29/06/2005,17.0349,17.0816,16.8947,16.9414,20135200,9.96435
30/06/2005,16.9041,17.1283,16.9041,16.9601,15521400,9.97535
1/07/2005,16.7826,16.9695,16.7732,16.9041,12463200,9.94241
4/07/2005,17.0068,17.1003,16.8947,17.0068,9677400,10.00282
5/07/2005,17.1563,17.2498,17.119,17.2404,11157600,10.14021
6/07/2005,17.3993,17.418,17.175,17.1937,13342000,10.11275
7/07/2005,17.4273,17.4367,17.2872,17.3806,21126100,10.22267
8/07/2005,17.2685,17.3526,17.1283,17.175,13340200,10.10175
11/07/2005,17.3619,17.5675,17.3432,17.5675,10910200,10.3326
12/07/2005,17.6142,17.6329,17.3432,17.3806,12410100,10.22267
13/07/2005,17.5208,17.5862,17.4647,17.5021,12537900,10.29414
14/07/2005,17.5208,17.5862,17.4273,17.4741,9830300,10.27767
15/07/2005,17.3339,17.446,17.3152,17.446,9704700,10.26114
18/07/2005,17.2872,17.4086,17.2685,17.3245,9409200,10.18968
19/07/2005,17.1937,17.2031,17.0068,17.0068,14685600,10.00282
20/07/2005,17.1096,17.446,16.9881,17.4273,17843700,10.25014
21/07/2005,17.7264,17.8198,17.6423,17.7544,17866200,10.44253
22/07/2005,17.7544,17.9506,17.745,17.8385,19348500,10.492
25/07/2005,18.016,18.1469,17.9226,17.96,12525400,10.56346
26/07/2005,17.8665,18.0814,17.8478,17.9319,14824700,10.54693
27/07/2005,17.8946,17.9226,17.8385,17.9132,10707300,10.53593
28/07/2005,18.1375,18.2123,17.8946,17.8946,15805200,10.52499
29/07/2005,18.0908,18.1936,18.0254,18.0908,30910600,10.64039
1/08/2005,18.1936,18.259,18.1282,18.1282,10360100,10.66239
2/08/2005,18.0814,18.1282,17.9786,18.0347,12283800,10.60739
3/08/2005,18.3337,18.4365,18.2403,18.2403,18818400,10.72832
4/08/2005,18.6608,18.7075,18.5019,18.5019,20149900,10.88219
5/08/2005,18.3244,18.3805,18.2496,18.3151,14030600,10.77232
8/08/2005,18.3524,18.6141,18.287,18.6141,13402300,10.94818
9/08/2005,18.9318,19.0065,18.829,19.0065,18500600,11.17897
10/08/2005,19.1187,19.156,18.8477,19.1093,19388400,11.23944
11/08/2005,19.1187,19.399,19.072,19.3803,20071300,11.39883
12/08/2005,19.5765,19.67,19.3897,19.67,16833300,11.56922
15/08/2005,19.6233,19.8756,19.5859,19.7728,16573400,11.62969
16/08/2005,19.67,19.8382,19.5298,19.5298,15462500,11.48676
17/08/2005,19.2495,19.4738,19.1841,19.2028,18044900,11.29443
18/08/2005,18.9692,19.0626,18.8103,18.9505,19010400,11.14604
19/08/2005,18.9411,19.3897,18.9411,19.3242,16686600,11.36583
22/08/2005,19.4925,19.8569,19.4551,19.8288,18075600,11.66262
23/08/2005,20.0251,20.0625,19.6046,19.6887,21801600,11.58022
24/08/2005,19.5765,19.7261,19.3523,19.642,21962400,11.55275
25/08/2005,18.7355,18.9037,18.5954,18.5954,42674800,10.93718
26/08/2005,18.9598,19.2495,18.8851,19.2495,39265400,11.3219
29/08/2005,18.9318,19.0626,18.7075,18.7169,17441900,11.00864
