Date,MSFT,KO,XOM,IBM,CVX,AAPL,UTX,PG,CAT,WBA,BA,PFE,JNJ,MMM,MRK,DIS,MCD,JPM,WMT,NKE,AXP,INTC,TRV,VZ,HD,C,CSCO,GS,V,UNH
20161028,465510264.37,182265904.67,351552987,145871352.84,195858506.4,606390634.36,85232645.68,231809480.24,49005296.28,87854251.3,89213350.02174,193676268.36,315528694.41,100191388,162704838.72,150826428.85,95661880.2,249624076.02,216497127.42,70157345.22,61385247.45,164632860,31258308.83,196518519.42,152692234.92,143990335.44,153684160,71823538.68,155102603.48,133668086.37391
20161031,465899031.92,182869461.6,345528040,146136904.95,197612970,605430818.02,84152093.2,232276192.4,48759919.26,89620002.59,87902947.20834,192341824.92,317334373.23,99422329.8,162373013.76,148962191.69,96062960.34,250165873.32,216589925.16,67049612.76,60791237.1,165248930,30729502.62,196086095.4,150752383.74,140064229.5,154136320,72269550.93462,154376210,134601420.03
20161101,464965989.8,181661833.08,346896550,145281125.94145,200876649.6,594499576.37,83995646.06,232409992.05,48047157.44,89327516.18,87890610.06,188459807.64,315556053.18,98790790.5,163976834.4,148480061.39,95789884.5,249118398.54,214362779.4,66301350.84,60635643.75,163590280,30178428.16,194292376.44,148132966.86,139465786.2,153131520,72196563.72,152711020,132791867.60609
20161102,462089109.93,181359925.95,346067150,144482417.25,198820342.8,595032807.67,83608645.24,232115632.82,47386976.41,88753376.19,86866114.5,185790920.76,314242832.22,99680960.18,162704838.72,147708652.91,95909355.18,248070923.76,214826768.1,66434969.04,59903439.75,163969400,30002311.58,191357199.96,148627196.46,138325894.2,152679360,71596479.96,150765180,132363301.18
20161103,460378532.71,181273666.77,346938020,144881776.35,198820342.8,585647936.79,83205176.3,231740993.8,47480453.37,87507600.74,86415583.32,181302338.28,314707931.31,100342572.78,161571103.44,150055020.37,95337602.64,246987329.16,215383554.54,66448330.86,59793609.15,160794270,30030717.48,191071835.58,148491283.32,137328488.7,152327680,71446463.07462,150896150,131268051.53
20161104,456490857.21,179807260.71,346564790,144938818.14145,197669565.6,580368946.92,83435729.98,227673484.44,48088053.61,87041789.05,86119337.46834,181969560,314926801.47,100132059.68,162649534.56,148576487.45,94757316.48,244747900.32,213929723.28,66755652.72,59958355.05,159277790,29732455.53,191927928.72,149393252.34,137271494.1,151674560,71328875.04,150353560,131153774.13391
20161107,469786707.42,183128239.14,354361150,148067140.6,201574662,588740678.33,84851988.3,231633954.08,48929346.25,88233400.35,88273252.98,184274507.76,319167410.82,102092844.85466,166050740.4,151758547.43,96276300.84,252405302.16,215847543.24,68025025.62,61322085,164395910,29928456.24,193477049.64,152902282.5,141973548.6,155442560,73583243.76,154376210,135172845.10609
20161108,470175474.97,184939681.92,353780570,147544170.35,202404730.8,592206681.78,85115478.22,234042347.78,49472681.08,86760135.47,87761005.2,181969560,320234402.85,102868729.98,167322736.08,151678192.38,97377137.82,252947099.46,215878475.82,68252176.56,61386152.85,164632860,30681212.59,194251610.1,153520069.5,142230024.3,155744000,73761647.04,155068480,136096664.37609
20161109,467842869.67,182308776.93,357678750,147201862.55,203065012.8,591246865.44,86301182.86,229948078.49,53281867.2,88330895.82,89544614.94,194828742.24,329153361.87,102483791.74,177471049.44,152096038.64,98119562.76,264577681.5,219930643.8,68305623.84,62914628.7,164680250,30377269.46,195107703.24,155707035.48,147017570.7,157552640,78104145.06,155742040,135144273.37609
20161110,456413103.7,176572541.46,360996350,152345988.1,203347990.8,574770018.27,89265444.46,222000379.28,54596386.95,87605096.21,91149246.54,203138685.48,327046736.58,104823494.48,179627911.68,152610310.96,97718482.62,276858420.3,220827688.62,67330210.98,64168528.05,163495500,31138547.58,190338041.46,159426113.22,152774025.3,155744000,81445151.94,153178770,139172896.83
20161111,458901216.02,176960707.77,355273490,153344385.85,201178492.8,578182698.59,89635977.16,223659494.94,54339325.31,87800087.15,91661494.32,197679598.68,324119348.19,105304667.28,176835051.6,156981625.68,97471007.64,277002899.58,220332767.34,67837960.14,64525477.5,164016790,31326026.52,190338041.46,160439296.25574,150551235.9,157552640,82689920.28,153197480,139449090.22
20161114,451903400.12,177564522.03,353656160,150434779.05855,201084166.8,563678807.23,88812571.16,222107419,55017033.27,88569218.08,92568734.51166,196405811.76,319003258.2,103999486.06,175673664.24,157367329.92,100577245.32,287188688.82,218043756.42,67089698.22,66282767.1,163400720,31865738.62,188258958.12,157745732.58,155823236.4,157602880,84814537.10538,146648980,145030101.48
20161115,457734913.37,178729020.96,360042540,150872162.85,205555219.2,571144045.43,88664358.08,223766534.66,55174775.64,90215808.24,91408456.26,195495963.96,318237212.64,104799441.85466,176005489.2,157013767.7,100969791.84,286646891.52,220920486.36,66982803.66,66328529.85,165438490,31771999.15,193110152.58,153705405.6,158017528.5,159260800,85629519.78,147004470,144982481.93
20161116,463799687.15,177952688.34,355605250,151461683.44145,204404442,586501106.87,88071505.76,222615857.67,54537963.85,90118312.77,90377789.04,193858237.92,318346647.72,103458160.64534,173184977.04,159295851.12,101729284.02,279567406.8,220827688.62,67717703.76,65605478.4,165106760,31629969.65,195393067.62,154854489.42,155680749.9,158607680,83630588.06538,149829680,144287236.5
20161117,471497284.64,177348874.08,353448810,151946629,203970542.4,586287814.35,87857420.2,222294738.51,54204952.18,90984939.17,89692734.78,192463137.96,318921181.89,103915280.82,173378541.6,159697626.37,101934090.9,281806835.64,214022521.02,68933629.38,65697003.9,165959780,31581679.62,195026170.56,159302543.46426,158017528.5,150843757.95,84996999.06,151681970,143591991.07
20161118,469242432.85,176443152.69,353656160,152507633.45,206007984,586874368.78,87692739,219431426,53947890.54,90204975.41,90322250.27166,190946724.96,315610770.72,104029565.37466,171083418.96,157881602.24,102403440,280687121.22,212011903.32,68278900.2,64983105,165628050,31763477.38,195963796.38,158561211.42,158046025.8,151496326.62,85288935.75462,151214220,142334834.95
20161121,473207861.86,178383984.24,358674030,154770668.35,207856773.6,595779331.49,87980931.1,221144061.52,54275059.9,91450750.86,90735745.32,191492633.64,314625855,103163448.32,172272458.4,156901270.63,101976759,281915195.1,214579307.46,68519412.96,65477342.7,165770220,31769158.56,196942188.54,158425298.28,158274004.2,150843757.95,85584918.96,152841990,143249130.31
20161122,475229453.12,178427113.83,359461960,154675582.85,208686842.4,596152593.4,88055037.64,221465180.68,54695706.22,90909109.36,92278660.32,190036877.16,308442772.98,103398020.06,170613333.6,157029838.71,102138897.78,283648946.46,216899250.96,69093971.22,65642088.6,168139720,31928231.6,201752616.66,161835482.52,159869853,150040596.51,85597082.82,149549030,145011044.13609
20161123,469631200.4,177348874.08,360457240,154019492.9,209403720,593113174.99,89018422.66,221251101.24,56191337.58,91049936.15,92414443.01166,190582785.84,309345612.39,103602518.5,170447421.12,157913744.26,102522910.68,284840900.52,219095464.14,68599583.88,66703784.4,166812800,32118551.13,204769325.82,162119676.89574,161551193.7,149137039.89,86083637.22,148875470,146230104.61609
20161125,470641996.03,179117187.27,361286640,155122484.7,209403720,596099270.27,89570104.68,223338375.78,55975172.11,91461583.69,92599580.46834,192220511.88,312245642.01,104348342.35466,172023589.68,158813720.82,102966658.92,284732541.06,220332767.34,68840096.64,66685479.3,167950160,32226493.55,206563044.78,162564483.53574,161807669.4,151044548.31,85706557.56,149923230,145534868.71
20161128,471264024.11,180066038.25,358591090,156434664.6,208460460,594926161.41,89298380.7,222294738.51,55443521.9,92100246.15,92432951.82,191310664.08,309509765.01,103752885,170889854.4,159054785.97,103956558.84,282890430.24,220209037.02,68158643.82,66017343.15,168281890,32328754.79,208397530.08,161415387.36,158074523.1,150191189.28,85288935.75462,147958680,144868195.01
20161129,474996192.59,177478262.85,356227300,155493318.15,206272096.8,594339606.98,89619509.04,221813059.77,54941083.24,92294482.17,93587052.24,193615611.84,307731444.96,103915280.82,171968285.52,160179756.67,102983726.16,285057619.44,220765823.46,67650894.66,65431579.95,167334090,32297508.3,207745268.64,160155101.88,158217009.6,149739410.97,85856578.5,148089650,150087297.69
20161130,468542651.26,174027895.65,362006298.9,154247698.1,210599509.64,589327232.76,88697294.32,220662382.78,55909575.88,91432143,92920512.96,195036929.7,302795211.6,103295776.85466,168709274.22,157745614.32,99047055.88,286869424.88,217858160.94,66902632.74,65934970.2,164443300,32198087.65,203424036.6,157630021.21839,160696274.7,149689213.38,87200445.23351,144401362.92,150691518.63816
20161201,460300779.2,173251563.03,361757497.32,151965655.60855,213865350.01,583834950.37,88499676.88,219056786.98,56307425.52,90881802,94049926.74,190910448.3,303012854.16,103831075.58,167523704.88,157459151.34,98382700.68,292666212.56,218600542.86,67677618.3,66383445.15,159988640,32783249.19,203301737.58,157715304.67,163204037.1,147831902.55,90119192.87,140871634.83,153185267.04
20161202,460689546.75,174071025.24,360928158.72,152155817.1,213317897,586021198.7,89108997.32,220501823.2,55663845.22,91842201,93963523.5,191942068.65,304590762.72,103710776.36534,168543845.94,156758908.5,98191698.56,291986342.4,219250127.04,67423743.72,65770224.3,161884240,32851423.35,203057139.54,158202569.07,159641874.6,146827950.75,88818880.64,141413233.32,152985385.68
20161205,468231637.22,175192394.58,362752703.64,151984663.2,213789839.25,581808671.43,88450272.52,222080659.07,55260144.85,91723500,93907978.56,191699334.45,304536352.08,103223594.92,166117564.5,159082441.56,99063664.76,297926260.64,216342464.52,69281036.7,65925817.65,162974210,32913916.33,202812541.5,157971106.29839,163232534.4,148233483.27,90882678.95,144382687.11,150034756.08
20161206,466132292.45,174976746.63,363084439.08,152469608.75855,212864832.44,586287814.35,88458506.58,221866579.63,55710651.06,91410561,93957358.01166,191517283.8,304862815.92,103331858.8,166200278.64,160196464.26,99030447,299464914.16,217641632.88,67570723.74,66182089.05,164538080,33186612.97,205299288.24,156826059.32161,165056361.6,147229531.47,92008025.62,144009170.91,149739702.63816
20161207,477173290.87,178082077.11,365199252.51,156691385.94145,216036284.36,592046712.39,90311170.08,225265090.74,56945155.09,91712709,95129967.24,189271992.45,302251105.2,105888089.3,165593708.28,162313107.39,99586844.48,300824654.48,218384014.8,69615082.2,67994293.95,168234500,33516121.41,209457454.92,161357618.24161,168305053.8,150341782.05,93670198.44,148117849.11,151719460.88184
20161208,474374164.51,176745059.82,366235925.76,157233382.8,217414355.73,597858933.56,89281912.58,223445415.5,56324977.71,90946548,95901424.74,187754903.7,301951846.68,105785840.08,165759136.56,164525238.18,100026979.8,304581831.68,217579767.72,68880182.1,68561752.05,169182300,33626904.42,208438296.42,161442877.33,171411259.5,150341782.05,96012351.05,148061821.68,151643334.63816
20161209,481838501.47,181144278,369055677,158336374.6,218622527.89,607617066.35,90401744.74,225773529.41,55892023.69,93223449,96580313.51166,192366853.5,305406922.32,107355672.35466,168819559.74,166880600.46,100699639.44,305905789.36,216775520.64,69107333.04,68433616.35,169466640,33856992.21,209905884.66,162490495.79,171097789.2,150893955.54,96171414.62649,147800360.34,152404777.92
20161212,483393571.67,180712982.1,377266129.14,157366502.5,221152138.35,604151062.9,90895788.34,227807284.09,55628740.84,93493224,96993808.56,196614702,313840571.52,108047352.24,170170557.36,165607431.66,101098252.56,303186308.72,221693800.86,68866820.28,67344462.9,170461830,34345573.69,211006575.84,163940107.38,169701421.5,151446129.03,94310413.33,146605108.5,151805143.35816
20161213,489691605.98,180109167.84,383900837.94,160019378.44145,221661835.98,614229134.47,90829915.86,227941083.74,56178709.46,94669443,96685225.56,199224094.65,315282453.48,107560164.78,170363557.02,165273224.85,101878869.92,303293656.64,222095924.4,69882318.6,67582429.2,174395200,34493284.37,213452556.24,166327690.75839,170385356.7,153554427.81,94859168.95,147912415.2,152804531.12184
20161214,487359000.68,177737040.39,375607451.94,160228566.54145,218905693.24,614229134.47,89973573.62,225773529.41,54844743.02,92522034,95333632.02,199163411.1,312833974.68,106218901.61466,170391128.4,165591517.05,102011740.96,303186308.72,220673025.72,69200865.78,67792937.85,173210450,34192181.83,210476613.42,165645532.78,169416448.5,152901859.14,95407920.59351,147781684.53,152157305.76
20161215,486581465.58,179203446.45,376892926.77,159762657.1,220963361.45,617588491.66,89034890.78,226603087.24,55306950.69,92500452,94901615.82,198738626.25,315282453.48,105870045.32,171962697.06,166132613.79,101613127.84,307730704,219868778.64,68532774.78,68589209.7,174347810,34200703.6,211210407.54,165474990.24,171639237.9,153755218.17,96628707,148472689.5,152880685.92
20161216,484404367.3,180022908.66,378095467.74,158536054.15,222907763.52,618388338.61,89356019.12,226603087.24,54166058.34,92888928,95352147,199284778.2,315255248.16,106730141.7,172155696.72,165368712.51,102343918.56,303937744.16,219559452.84,68038387.44,68644125,172073090,34541574.4,213085659.18,164585732.71,170271367.5,153554427.81,94998342.12351,146324971.35,156040715.04
20161219,494667830.62,179721001.53,374943981.06,158488501.89145,222096022.85,621960988.32,91249852.92,226683367.03,54242117.83,92867346,96388979.70834,199224094.65,315636122.64,107157182.56,168571417.32,167580843.3,102136307.56,305691093.52,221415407.64,67944854.7,68232260.25,174821710,34584183.25,215694704.94,164987725.84,170014891.8,154357589.25,95065950.40649,145858076.1,153756347.12184
20161220,494045802.54,179677871.94,374985447.99,159363307.50855,222662353.55,623614005.35,91109873.9,226308728.01,55195786.82,93104748,96518590.74,199345461.75,314656731.12,107451894.88534,166806849,167835477.06,102418658.52,309627183.92,222157789.56,69200865.78,68699040.3,176338190,34780183.96,216550798.08,167022054.71,173263584,153403835.04,96664495.41,146343647.16,153803947.44
20161221,494045802.54,179289705.63,374363444.04,159106567.15,222586842.79,624200559.78,90978128.94,225532690.04,54891548.86,92640735,97191301.68,196614702,313704544.92,107319572.36534,163856711.34,167994623.16,102294091.92,310414402,220363699.92,69882318.6,68937006.6,175248220,34817111.63,215939302.98,166680969.63,173121097.5,152701068.78,96008374.56,145932779.34,153556475.28
20161222,494123556.05,179203446.45,376809992.91,158849836.3,224210324.13,620094678.77,90953426.76,226041128.71,55067070.76,90935757,97178964.53166,196250600.7,314058214.08,107782707.2,164270282.04,167771818.62,102742531.68,310915358.96,215259824.22,69668529.48,68259717.9,175011270,34689285.08,218711414.1,164975532.04839,172380167.7,152901859.14,95483477.88,145484559.9,153794429.28
20161223,491713197.24,179419094.4,376146522.03,158517046.55855,223549604.98,621321110.76,91109873.9,227352365.28,55184085.36,90946548,97394966.46,197100170.4,315472890.72,107512047.5,164215139.28,167342124.15,102260874.16,311487881.2,215105161.32,69361207.62,68616667.35,175200830,34689285.08,218833713.12,164512643.05,173805032.7,153253242.27,95821479.53,145951455.15,155174562.48
20161227,492024211.28,179462223.99,376312389.75,158925904.7,223172051.18,625267022.38,91381597.88,226389007.8,55318652.15,91173159,97191301.68,197403588.15,315336864.12,107614296.72,164849281.02,167373953.37,102202743.08,311774142.32,215600082.6,68532774.78,68625819.9,175674730,34649516.82,218670647.76,164768444.67839,174090005.7,154006206.12,96056092.44,146324971.35,154803354.24
20161228,489769359.49,178513373.01,374446377.9,158022592.45,222586842.79,622600865.88,90731107.14,224970731.51,54499549.95,90201969,96339618.77166,196311284.25,313133233.2,107109065.28,163415569.26,165989382.3,101878869.92,309519836,214393711.98,68172005.64,68067514.35,173589570,34677922.72,217855320.96,164537018.45161,171097789.2,152701068.78,95694227.87351,146231592.3,153661175.04
20161229,489069577.9,179419094.4,374653712.55,158412452.50855,222416943.58,622440896.49,91027533.3,225720009.55,54581460.17,90083268,96086574.54,197160853.95,314194240.68,107307549.06,162781427.52,166403162.16,101970218.76,307337094.96,214239049.08,68225452.92,67655649.6,173731740,34737575.11,219078311.16,164573563.28161,169216967.4,152901859.14,94712034.84351,146287619.73,153280439.12184
20161230,480342200,178815280.14,374280510.18,157832430.95855,222190411.3,608960249.12,90261765.72,224997491.44,54259670.02,89331971.6,96080396.70834,197100170.4,313432491.72,107403789.63466,162312714.06,165862065.42,101081643.68,308768400.56,212418892.8,67918131.06,67802090.4,171557100,34774502.78,217610722.92,163331026.88,169359453.9,151697116.98,95217053.05,144724057.22,152328623.12184
20170103,483743400,180281686.2,376892926.77,158973447.45,222473576.65,610695328.4,91258086.98,225318610.6,54991011.27,89547853.6,96876547.02,200255715,315146426.88,107091021.3,165841850.7,168822182.88,99337711.28,312131968.72,211005225.4,69454740.36,68964464.25,173118000,34342733.1,222502683.72,163611203.91,172665140.7,153303439.86,96060072.90649,147469399.5,153670693.2
20170104,481579000,179634742.35,372746233.77,160941707.79145,222416943.58,610011812.32,91315725.4,226121408.5,54745280.61,89569441.8,97894870.92,202015537.95,314629525.8,107253423.13466,165786707.94,170986569.84,99221449.12,310986924.24,212234501.4,70911178.74,69797346.3,172219300,34158094.75,222258085.68,165060815.5,175001919.3,151094745.9,96680401.37,148675124.15,154108528.56
20170105,481579000,180066038.25,367189665.15,160409238.5,221454181.39,613113923.76,91686258.1,227619964.58,54411789,89623412.3,97950422.03166,203957411.55,317921369.52,106886528.87466,165731565.18,170891082.18,99404146.8,308124313.04,212695479.9,70897816.92,68937006.6,171935500,33612701.47,222747281.76,163111745.71839,171952708.2,151446129.03,95960660.65649,150418787.49,154365509.36184
20170106,485753200,180022908.66,366982330.5,161198448.15,220566929.96,619949084.56,92674345.3,227539684.79,54435191.92,89698971,98191116.77166,203168525.4,316397871.6,107199285.18,166172707.26,173437419.78,100284417.44,308160095.68,209775949.4,72033571.62,69074294.85,172550400,33595657.93,217121526.84,162661038.33,172551151.5,151747314.57,97384236.12351,152496343.81,154584436.56
20170109,484207200,178211465.88,360928158.72,159410831.24145,218679160.96,625627525.84,91809769,225853809.2,54043193.01,89105295.5,97709727.29166,203107841.85,316343460.96,106621877.82,168461131.8,172450713.96,100010370.92,308374791.52,211158884.9,71325395.16,69431244.3,173165300,33325801.88,214757079.12,163611203.91,171610740.6,151496326.62,96584965.61,151643061.75,154146601.2
20170110,484052600,177003837.36,356325329.49,157385519.6,217017924.24,626258463.76,91612151.56,223418655.57,54897399.59,89234824.7,98172601.79166,202925791.2,316016997.12,106206866.28,165207708.96,172482543.18,99860891,309269357.52,209683753.7,70964626.02,70154295.75,172834200,33286033.62,215083209.84,165791724.28161,171639237.9,152500278.42,96457721.90649,150826878.91,153794429.28
20170111,488458700,177046966.95,359974419.33,159505926.25,218849060.17,629623466,91398066,224114413.75,55377159.45,91134586.3,98376254.22834,199224094.65,312126636.36,106994786.74,169922414.94,174169491.84,100384070.72,311595229.12,210605710.7,70403429.58,70392262.05,174773500,33419541.35,213860219.64,165304447.7,170869810.8,151345733.85,97726214.26351,151735809.8,154089492.24
20170112,483975300,176615671.05,358025473.62,159696097.25,219283247.04,626994558,91249852.92,224355253.12,54991011.27,90584087.2,97691199.96834,197828373,311827377.84,106724127.04,171521554.98,171129801.33,101397212.4,308589487.36,208884724.3,70015936.8,70364804.4,173638300,33163888.25,214757079.12,164537018.45161,168789507.9,150793560.36,96962732.16,150938176.57,154536845.76
20170113,484671000,176313763.92,358066940.55,159116075.7,219698556.22,625890416.64,90755809.32,224810171.93,55277697.04,90476146.2,98024475.78,197342904.6,311772967.2,106694053.74,171879982.92,171973275.66,100898946,310235488.8,206303244.7,70710751.44,70126838.1,174016700,33249105.95,214227116.7,164500449.25839,169929399.9,150944153.13,97145650.7,150567184.37,154003828.8
20170117,483356900,177780169.98,362255100.48,159639045.95,219509779.32,630937920,90549957.82,228021363.53,54745280.61,90907910.2,97308563.22,194551461.3,312507510.84,106615857.14534,169508844.24,171830044.17,101937001,298963957.2,210267659.8,71686164.3,70108533,174064000,33365570.14,215001677.16,165584612.54839,166367237.4,150542572.41,93741779.23649,150734130.86,152918758.56
20170118,483125000,178082077.11,357776672.04,158602614,218867937.86,630885341.84,90920490.52,227272085.49,54604863.09,90799969.2,97709727.29166,194369410.65,312045020.4,107355672.35466,168654131.46,172132421.76,101903783.24,300359480.16,209314970.9,71178415.14,70923109.95,173874800,33672353.86,213004126.5,165864801.76,163546004.7,150743362.77,93165180.23351,151346267.99,150139465.35816
20170119,481579000,177435133.26,351349297.89,158612122.55,218188341.02,629781200.48,91175746.38,226656607.1,54634116.74,90119940.9,98129394,192366853.5,310684754.4,107469938.86534,166338135.54,170731936.08,101463647.92,298069391.2,207809107.8,70724113.26,70190905.95,172976100,33516121.41,213452556.24,164926817.79,161465701.8,150492374.82,92019955.09,151605962.53,151053199.2
20170120,484825232.2,178211465.88,356159461.77,162168320.25,218226096.4,629584800,91225150.74,234015587.85,55336204.34,88209385.2,98456491.98,192791638.35,310548727.8,107355672.35466,172403839.14,171336691.26,101530083.44,299393348.88,206456904.2,71084882.4,69742431,174726200,33524643.18,214920144.48,165182643.78161,159898350.3,151094745.9,92334097.8,151810008.24,151015126.56
20170123,486525288.8,178685891.37,352344504.21,162624730.65,217829664.91,630004523.2,90854618.04,232704351.28,55265995.58,88025885.5,97413481.44,190910448.3,309895800.12,107367689.64534,170418699.78,170477302.32,100799292.72,299536479.44,204828113.5,71138329.68,69531922.35,173922100,33530324.36,213656387.94,168191501.45161,158672966.4,151948104.93,92520992.83,152385046.15,151405380.63816
20170124,490852705.6,180712982.1,352842107.37,167255384.99145,219679678.53,629427403.8,91900343.66,235112744.98,56307425.52,87680474.3,99086001.3,189029258.25,304046656.32,105839972.02,168764416.98,171718641.9,100525246.2,303150526.08,207133006,71418927.9,70868194.65,177942600,33189453.56,204320896.08,168179307.66,161693680.2,153604625.4,92922614.34351,154388404.03,152699831.36184
20170125,492089110.4,181661833.08,353878780.62,169527928.44145,221322037.56,639448295.2,91365129.76,233239549.88,57424914.95,88544002.3,103288901.76,189878827.95,306876009.6,106297086.18,168405989.04,171941446.44,101139774.76,307838051.92,205565679.1,71966762.52,70373956.95,178794000,33425222.53,202894074.18,167472774.28,164400923.7,154106601.3,94342225.25,155631227.9,153470821.35816
20170126,496648353.1,180324815.79,354956920.8,169879754.3,220019476.95,639763087.6,90871086.16,231740993.8,56880797.06,87723650.7,104375113.92,189818144.4,304264298.88,106351224.13466,168736845.6,171973275.66,101214514.72,310414402,205073968.7,71686164.3,70410567.15,177658800,33555889.67,200244262.08,168666584.24161,163460512.8,154307391.66,95268747.42,154406953.64,154908054
20170127,508316923.4,178772150.55,354583718.43,168586591.5,214809234.51,639815553,90327638.2,232062112.96,57916376.27,87971915,103498738.2,190667714.1,308453918.16,106748185.68,170253271.5,173946687.3,102028349.84,311058489.52,201785655.4,71071520.58,70337346.75,179645400,33547367.9,202201046.4,168508211.13,162748080.3,155116860,94222930.55,155390082.97,155136499.35816
20170130,503294028.9,178470243.42,351888367.98,167160309,211090329.58,638136660.2,89891233.02,232142392.75,56629215.67,87950326.8,102184180.79166,190000195.05,307773785.16,105509165.72,169370987.34,176556683.34,102161220.88,307838051.92,204121279.8,70924540.56,70730906.4,176996600,33379773.09,201263420.58,168678753.67,161323215.3,154365810,93010097.12351,155260235.7,154279855.44
20170131,499584814.5,179289705.63,347866075.77,165943214.6,210203078.15,636667629,90302936.02,234416986.8,55968083.18,88446855.4,100857267.72,192548904.15,308100249,104319645.28726,170914984.62,175250900.15,101787521.08,302828482.32,205104700.6,70104402.5,69907176.9,174158600,32931288,199795832.34,167594590.38,154760760,153815040,91188872.65649,153423824.31,154289383.11816
20170201,491316357.4,177952688.34,343926717.42,165724508.44145,209542359,675492025,89076061.08,233694468.69,55646293.03,87475386.4,101196709.02,192184802.85,308045838.36,104528493.42,171218269.8,176280390.3,101662954.48,303973526.8,203537373.7,70263429.5,70254973.8,172739600,32584584,197268319.26,167424047.84,155370600,152713500,91725694.83,152922984.84,154869990.87816
20170202,488148070.1,178556502.6,346041530.85,166000265.9,211826559.49,674337786.2,89224274.16,234845145.68,54862295.21,86989651.9,100141348.98834,192548904.15,308970819.24,103937728.71274,176953116.84,175187546.91,102327309.68,302685351.76,204981773,69971880,70026160.05,173496400,32889348,196819889.52,166827148.95,155176560,156118260,91622306.09,152663290.3,153013930.64184
20170203,492089110.4,179160316.86,346414733.22,167179335.60855,214393925.33,677223383.2,90286467.9,233908548.13,54575609.44,86860122.7,100227752.22834,194733511.95,309161256.48,104450913.07274,177256402.02,174696559.3,103174362.56,311953055.52,204367135,69388781,71426500.2,172739600,32931288,198042879.72,168081854.78,160110720,156819240,95813526.55,159675042.88,154070455.92
20170206,491780009.2,179246576.04,345460993.83,167217360.3,213280141.62,683571644.1346,91134576.08,233881788.2,54335729.51,87216328,101202880.68,195583081.65,308508328.8,104486728.56726,179048541.72,173540362.67,103348755.8,310485967.28,204059816,69971880,71225144.1,171557100,32900532,195800731.02,166266807.07161,159778080,156719100,95427807.02,159211302.63,152775976.64184
20170207,490157227.9,180712982.1,343221779.61,169689592.80855,210278588.91,690077406.2,91603917.5,235514143.93,54593161.63,87896356.3,102758139,194672828.4,308725971.36,104880555.79274,177008259.6,172637579,103465017.96,310307054.08,205565679.1,69985132.25,71133618.6,171862800,32925696,195841497.36,166461688.46839,158530680,157470150,95284653.38,159118554.58,152795022.48
20170208,489461750.2,181230537.18,337872545.64,167512125.35,210637265.02,692753089.1346,90904022.4,236370461.69,54359132.43,88004297.3,101097962.46,195036929.7,308508328.8,105662278.78726,177339116.16,172637579,103531453.48,307587573.44,208393013.9,71403123,71206839,172004640,32939676,197186786.58,167960038.68,156119040,156568890,94533096.77,157838631.49,152585622.96
20170209,495025571.8,177909558.75,339365355.12,168501024.05855,211920947.94,694746826.8,90648766.54,237280299.31,54973459.08,88921795.8,101388030.48,196493334.9,310358290.56,106324632.71274,177532115.82,173413656.19,103373669.12,312024620.8,212295965.2,73298194.75,71554635.9,167654880,33210888,198980505.54,168971124.49161,158724720,157720500,96052115.95,158747562.38,152709359.04
20170210,494561920,175019876.22,342185106.36,169898761.89145,213412285.45,693172864.8,91439236.3,235407104.21,56348380.63,89925647.1,102591504.18,196311284.25,313514107.68,106813954,176870402.7,173049375.06,104486464.08,311308968,209038383.8,74504149.5,71829212.4,167087520,33476508,199673533.32,170359828.03161,159750360,157770570,96517365.28,159341149.9,153004422
20170213,500125741.6,175192394.58,344175519,170545352.8,215035766.79,699311264.1346,92237940.12,236316941.83,57629690.5,90055176.3,103702402.98,197889056.55,315255248.16,108019340.52,178579828.26,173667069.15,104253939.76,315423971.6,208270086.3,74331870.25,72222772.05,169262400,33470916,197920580.7,170384179.07,163409400,160073790,97929019.23,160342828.84,154184683.35816
20170214,498966612.1,174804228.27,343429114.26,171277511.15,212411767.88,708387830.8,91867407.42,235112744.98,57389810.57,90443763.9,103992471,198738626.25,316561103.52,108365447.56726,181033681.08,174744074.23,104478159.64,320469323.84,211005225.4,74808951.25,72680399.55,169877040,33619104,196779123.18,172199238.96,165848760,161776170,99197523.51649,161103362.85,155269744.08
20170215,498657510.9,174416061.96,344838989.88,172751326.89145,212506156.33,710958582.9346,92147365.46,243836482.16,57933928.46,90940292.5,104486203.8,203350576.05,318846350.4,108425114.2,179655112.08,174506499.58,105034557.12,324154935.76,211097421.1,75060744,72854298,170444400,33826008,196004562.72,173210312.59,167706000,164329740,99626976.48351,162383285.94,156373841.12184
20170216,498580235.6,177693910.8,341272833.9,172513613.14145,208938272.92,710092956.3,92279110.42,242953404.47,57489272.98,92451466.5,105418124.46,204018095.1,321240418.56,109445515.66,179930825.88,175345930.01,105217254.8,323940239.92,211650595.3,74596915.25,72771925.05,172146480,34052484,197553683.64,172418495.75839,167373360,168263961.6,99189566.56,162142141.01,155764678.88184
20170217,499352988.6,177823299.57,339033619.68,171790972.85,208277553.77,712060408.8,92344982.9,243756202.37,57834466.05,92678142.6,106590746.03166,204018095.1,323362433.52,109171021.7,180289253.82,174316439.86,106130743.2,322866760.72,213187190.3,75206518.75,72954976.05,172477440,34097220,200529626.46,174197023,166791240,168965061.44,99563356.62,162234889.06,150025237.92
