Date,Open,High,Low,Close,Adj Close,Volume
31/12/10,50.496399,52.5354,49.2631,52.147499,33.337982,63532686
31/01/11,52.187199,55.469501,51.689899,52.823799,33.77034,92978653
28/02/11,52.9631,53.2117,48.9846,52.117599,34.140888,96450585
31/03/11,52.087799,53.709,51.520901,53.420601,34.994457,66182922
30/04/11,53.52,53.669201,49.611198,50.347198,32.981148,95383817
31/05/11,50.3969,52.0182,48.785702,52.0182,34.075779,96967958
30/06/11,51.868999,52.2071,48.168999,49.004501,32.101585,111917638
31/07/11,49.521702,50.4566,43.176102,47.960201,31.417494,184643520
31/08/11,48.139198,48.487301,42.071999,45.304501,30.879797,150168749
30/09/11,44.359699,50.814701,42.8876,49.004501,33.401741,116983377
31/10/11,48.3978,50.227901,45.145401,47.1446,32.134018,106728035
30/11/11,48.5868,49.989201,47.930302,48.9548,33.367859,99283473
31/12/11,48.9548,51.481098,48.845402,50.387001,34.344059,86051171
31/01/12,50.4268,50.9142,48.328201,49.163601,33.510185,103794768
29/02/12,48.855301,50.287498,47.243999,49.830002,34.932953,100840754
31/03/12,50.178101,51.729698,49.193501,51.689899,36.236816,69338716
30/04/12,51.789398,52.803902,48.288399,49.133801,34.444885,108072882
31/05/12,49.133801,53.510101,48.4972,52.8139,37.024788,93056458
30/06/12,53.2813,57.737202,52.893398,57.220001,40.113651,102047499
31/07/12,56.9813,57.6875,53.4604,54.445,38.168266,137344532
31/08/12,54.554401,55.618698,53.619499,55.469501,40.277523,89908317
30/09/12,55.549,57.5681,55.409801,57.438801,41.70747,75969143
31/10/12,57.2896,59.646801,56.603298,59.368301,43.108524,86136333
30/11/12,59.547401,62.242802,59.507599,61.844898,44.90683,71565852
31/12/12,61.844898,64.749199,60.6017,64.102699,46.546261,74082754
31/01/13,64.440903,67.375,63.555698,66.907501,48.582886,109440630
28/02/13,66.708603,70.567703,66.559402,67.643501,50.356033,88591492
31/03/13,67.643501,73.113899,65.912903,73.054199,54.383926,71644037
30/04/13,72.626503,73.780296,66.141602,66.499702,49.504551,81972071
31/05/13,66.529503,69.423897,64.142502,68.807198,51.222317,86678981
30/06/13,68.359596,74.496399,67.126297,73.810097,54.946648,71722012
31/07/13,73.959297,74.595802,69.742104,72.447502,53.932285,89025764
31/08/13,72.735901,74.197998,70.826302,70.826302,54.212627,68710636
30/09/13,70.925697,77.082397,69.980797,75.669998,57.920143,62943581
31/10/13,75.093102,79.449501,75.093102,77.400597,59.244793,63327533
30/11/13,77.6493,77.718903,72.228699,77.380798,59.229645,68095982
31/12/13,77.380798,78.077003,73.103897,73.830002,56.511749,59122323
31/01/14,73.611198,76.505501,71.751297,74.257698,56.839115,76347075
28/02/14,74.347198,77.341003,73.432098,77.022697,60.41843,65543632
31/03/14,77.171898,79.519203,76.087799,78.4748,61.557487,43339288
30/04/14,78.813004,81.757004,77.8283,81.150299,63.656204,51675053
31/05/14,81.170197,82.239403,80.096001,80.444199,63.102329,54587992
30/06/14,80.563499,83.467796,79.429604,83.298698,65.341469,51957712
31/07/14,82.562698,82.672096,78.942299,80.881798,63.445595,64885504
31/08/14,80.961304,81.5382,73.715599,74.8843,60.366467,75298697
30/09/14,74.197998,80.115898,73.173599,80.046303,64.527718,75459844
31/10/14,79.966698,82.552696,79.320198,80.285004,64.720131,55596835
30/11/14,80.314796,86.173103,78.972099,85.188499,68.672997,68204514
31/12/14,85.188499,89.514999,82.443298,88.848602,71.623505,59293298
31/01/15,88.818802,93.453697,88.391098,91.424698,73.700172,70324549
28/02/15,91.4048,96.168999,89.117203,92.896698,76.516449,59017224
31/03/15,92.299896,95.273804,87.814201,88.391098,72.805313,48210070
30/04/15,87.923599,89.156998,80.563499,84.6315,69.708641,73518230
31/05/15,84.382797,87.127899,78.763298,84.671204,69.741333,68294796
30/06/15,84.691101,88.401001,83.756203,87.088203,71.732155,58566156
31/07/15,87.247299,87.893799,71.419998,75.080002,61.841328,97164365
31/08/15,74.989998,76.839996,70.150002,72.720001,61.579586,96826957
30/09/15,73.389999,78.25,72.660004,76.730003,64.975281,56432763
31/10/15,76.849998,81,73.75,79.43,67.261635,61065896
30/11/15,79.459999,85.849998,76.870003,85.529999,72.427147,61583812
31/12/15,85.529999,85.529999,75.980003,78.669998,66.618073,61420045
31/01/16,79.5,79.589996,70.07,70.139999,59.394829,78043223
29/02/16,70.110001,78.529999,70.089996,74.919998,65.179504,66223066
31/03/16,73.809998,76.160004,69.790001,73.889999,64.283417,57356696
30/04/16,73,79.199997,71.300003,77.43,67.363174,68881979
31/05/16,76.309998,77.955002,71.010002,74.370003,64.701019,65648453
30/06/16,74.290001,78.370003,71.260002,77.349998,67.293579,56455691
31/07/16,77.43,79.089996,71.684998,71.809998,62.473843,75911814
31/08/16,71.620003,73.629997,69.220001,72.400002,64.882385,73074404
30/09/16,72.940002,75.309998,72.300003,73.389999,65.769592,52580515
31/10/16,72.769997,79.050003,69.639999,78.650002,70.483414,70621150
30/11/16,78.800003,83.5,77.370003,82.410004,73.853012,55976899
31/12/16,82.410004,85.650002,81.160004,81.660004,73.180878,50777155
31/01/17,81.660004,86.089996,81.050003,82.32,73.772346,61381045
28/02/17,81.980003,86.650002,81.75,85.910004,78.81459,61745870
31/03/17,85.43,87.739998,84.089996,87.400002,80.181526,46631365
30/04/17,87.089996,87.690002,78.5,79.650002,73.071609,79230046
31/05/17,79.5,84.370003,77.650002,82.809998,75.970619,77895203
30/06/17,82.830002,85.120003,81.300003,83.730003,76.814644,62577978
31/07/17,83.919998,84.900002,75.040001,75.800003,69.539581,97805558
31/08/17,76,77.300003,73.199997,75.25,71.046158,69250350
30/09/17,75.809998,79.360001,74.660004,77.629997,73.293198,50446178
31/10/17,77.790001,81.559998,77.110001,79.43,74.992645,60875790
30/11/17,79.709999,80.839996,78,80.339996,75.851807,47613831
31/12/17,80.339996,82.660004,78.029999,78.870003,74.463928,43337595
31/01/18,79,81.18,73.739998,76.389999,72.122475,66077659
28/02/18,76.059998,77.660004,71.709999,72.309998,70.108101,60241299
31/03/18,72.309998,74.5,71.089996,71.82,69.633018,53248624
30/04/18,71.82,74.010002,69.110001,69.300003,67.189758,74400257
31/05/18,69.209999,74.699997,67.220001,72.870003,70.651054,73124379
30/06/18,72.699997,76.739998,72.379997,74.790001,72.512581,62584003
31/07/18,74.379997,76,70,71.239998,69.070679,86125752
31/08/18,71.239998,72.480003,69.779999,71.410004,71.410004,57029102
30/09/18,71.129997,71.370003,65.230003,69.230003,69.230003,67475494
31/10/18,69.300003,73.050003,67.309998,71.230003,71.230003,72985420
30/11/18,72.059998,72.720001,67.550003,72.389999,72.389999,63837927
31/12/18,72.389999,73.550003,69.910004,69.910004,68.003281,57480579
